Symbol,Date,Price
XOMAO,22-Apr-26,25.52
XOMAP,22-Apr-26,25.9232
XOMX,22-Apr-26,42.66
XOS,22-Apr-26,1.7
XOVR,22-Apr-26,18.82
XP,22-Apr-26,20.38
XPEG,22-Apr-26,9.1778
XPEL,22-Apr-26,46.21
XPON,22-Apr-26,0.7231
XQQI,22-Apr-26,49.17
XRAY,22-Apr-26,12.17
XRPC,22-Apr-26,15.33
XRPI,22-Apr-26,8.09
XRPN,22-Apr-26,10.335
XRPNW,22-Apr-26,0.62
XRPT,22-Apr-26,45.71
XRTX,22-Apr-26,2.83
XRX,22-Apr-26,1.81
XRXDW,22-Apr-26,0.1374
XSLLW,22-Apr-26,0.1899
XSPI,22-Apr-26,48.38
XT,22-Apr-26,75.22
XTIA,22-Apr-26,2.1
XTLB,22-Apr-26,2.51
XWEL,22-Apr-26,1.22
XWIN,22-Apr-26,7.34
XXII,22-Apr-26,2.05
XXX,22-Apr-26,20.3414
XYZG,22-Apr-26,15.8234
YAAS,22-Apr-26,0.956
YB,22-Apr-26,17.31
YBMN,22-Apr-26,17.1065
YBST,22-Apr-26,15.92
YBTY,22-Apr-26,14.755
YDDL,22-Apr-26,4.99
YDES,22-Apr-26,5.32
YDESW,22-Apr-26,0.4392
YDKG,22-Apr-26,0.9179
YHC,22-Apr-26,0.8736
YHGJ,22-Apr-26,2.9
YHNA,22-Apr-26,10.78
YHNAR,22-Apr-26,0.11
YI,22-Apr-26,6.75
YIBO,22-Apr-26,0.9951
YJ,22-Apr-26,1.9
YLDE,22-Apr-26,55.506
YMAT,22-Apr-26,0.2585
YMT,22-Apr-26,0.1957
YNOT,22-Apr-26,31.3009
YOKE,22-Apr-26,29.8077
YOOV,22-Apr-26,1.69
YORW,22-Apr-26,29.58
YOUL,22-Apr-26,0.9303
YQ,22-Apr-26,2.35
YQQQ,22-Apr-26,11.2644
YSPY,22-Apr-26,15.21
YSWY,22-Apr-26,21.23
YSXT,22-Apr-26,1.25
YTRA,22-Apr-26,1.06
YXT,22-Apr-26,0.609
YYAI,22-Apr-26,0.895
YYGH,22-Apr-26,1.6
Z,22-Apr-26,46.04
ZAP,22-Apr-26,32.96
ZBAI,22-Apr-26,8.65
ZBAO,22-Apr-26,0.778
ZBIO,22-Apr-26,20.07
ZBRA,22-Apr-26,231.1
ZCMD,22-Apr-26,2.04
ZD,22-Apr-26,47.69
ZDAI,22-Apr-26,2.61
ZENA,22-Apr-26,2.24
ZEO,22-Apr-26,0.899
ZEOWW,22-Apr-26,0.05
ZG,22-Apr-26,46.06
ZHOG,22-Apr-26,51.725
ZION,22-Apr-26,61.94
ZIONP,22-Apr-26,19.15
ZJK,22-Apr-26,2.68
ZJYL,22-Apr-26,2.0253
ZKIN,22-Apr-26,1.59
ZKPW,22-Apr-26,0.25
ZLAB,22-Apr-26,22.87
ZM,22-Apr-26,91.92
ZMUN,22-Apr-26,50.21
ZNB,22-Apr-26,1.86
ZNTL,22-Apr-26,3.84
ZOOZ,22-Apr-26,0.3244
ZOOZW,22-Apr-26,0.027
ZS,22-Apr-26,142.66
ZSPC,22-Apr-26,1.18
ZSTK,22-Apr-26,7.49
ZTEK,22-Apr-26,0.4951
ZTEN,22-Apr-26,51.075
ZTG,22-Apr-26,1.9
ZTOP,22-Apr-26,52.0332
ZTRE,22-Apr-26,50.985
ZTWO,22-Apr-26,50.64
ZUMZ,22-Apr-26,25.11
ZURA,22-Apr-26,5.69
ZVRA,22-Apr-26,10.49
ZYBT,22-Apr-26,0.9201
ZYME,22-Apr-26,28.53
